userId,movieId,tag,timestamp
84407,441,quirky,1540257557
13339,230,kathy bates,1190815010
155146,431,organized crime,1514035368
127019,610,drugs,1307238017
6550,458,apache,1527451985
6550,585,woman director,1528513258
80247,837,itaege,1438050726
119334,47,religion,1237079990
145355,82,strong woman,1229962763
89090,47,psychological thriller,1570731550
54838,780,alien invasion,1279133980
6285,902,satirical,1172896022
104048,18,Quentin Tarantino,1527183671
74796,685,gay,1184188806
119314,47,psychology,1469463321
142781,595,Animation,1530103828
74240,905,screwball comedy,1367700256
6550,502,martial arts,1527460887
6550,253,plantation,1528612560
155146,370,police,1495550273
3225,541,morality,1195331108
106681,6,Al Pacino,1275999666
107066,318,classic,1485479427
22335,932,classic love story,1320828917
112428,215,conversation,1455021448
135787,260,sci-fi,1439604020
6285,608,quirky,1171182816
64845,208,post-apocalyptic,1386640749
100051,110,A very touching movie. Great role played by Mel Gibson as William Wallace,1164038386
6550,854,social convention,1528589630
34072,589,action,1573911610
122409,527,Steven Spielberg,1564685901
101096,47,serial killer,1554532769
50552,1015,soundtrack,1294130577
159045,593,gothic,1254166164
105728,111,New York City,1477488840
122236,518,Nudity (Topless - Notable),1158735236
34164,110,action,1422210454
131454,780,alien invasion,1325942051
12493,778,drugs,1544207048
141263,741,2D/3D hybrid Animation,1315207873
38287,1,animation,1558039923
134408,260,space epic,1437923049
15204,260,romance,1555782812
99169,29,need to own,1165690932
71054,587,Whoopi Goldberg,1488040396
39885,915,makeover,1388328991
42492,367,Amy Yasbeck,1217108094
28493,608,Steve Buscemi,1418680699
14116,904,on dvr,1355738326
138897,29,weird,1367694330
102222,733,biological warfare,1446301644
79880,720,hilarious,1241708330
79880,475,Ireland,1242934780
131733,296,storytelling,1535028741
101874,508,Denzel Washington,1565740059
86734,18,multiple storylines,1432634134
62199,673,Joe Pytka,1335420398
44996,168,Sean Connery,1407836045
156040,218,unlikely friendships,1368645067
6550,215,Criterion,1532635108
41608,949,brothers,1529345236
160540,373,hitman,1156534668
46963,551,atmospheric,1467919000
120044,916,comedy,1323807690
99289,750,satire,1476663440
149044,858,Mafia,1514304945
21886,215,good acting,1518469217
20533,356,love,1565493297
21096,999,nudity (topless),1410462684
20723,32,post-apocalyptic,1564014444
12347,522,brutality,1368055257
86789,32,great ending,1422038546
51095,110,great performances,1437329009
101732,47,violence,1565213128
131347,47,imdb top 250,1571456365
120409,743,Leslie Nielsen,1372005520
149463,539,Meg Ryan,1252877741
116597,911,Audrey Hepburn,1396153523
23515,50,excellent script,1507310368
62199,480,Steven Spielberg,1299850191
86942,296,nonlinear,1240991971
6550,750,doomsday device,1528513437
28633,356,classic,1565981161
86505,750,US president,1343393442
107898,529,baseball,1138079846
94250,260,space travel,1440702443
27598,260,space,1450947461
143000,339,predictable,1531153872
62707,788,Crappy Remake,1149147521
64333,913,author:Dashiell Hammett,1181917581
89591,342,Australian,1438472694
114644,47,thriller,1450634543
68716,50,mindfuck,1440073229
64333,1,Pixar animation,1183934770
6550,196,decapitation,1527452826
35058,551,musical,1553688727
75665,110,medieval,1385395956
137960,260,futuristic,1440122891
21096,34,pigs,1251062834
131347,750,Sterling Hayden,1549680804
104708,714,Jim Jarmusch,1416857965
132840,47,psychology,1555040413
161082,70,vampires,1432911219
92943,628,Richard Gere,1489319930
125503,6,tense,1571776013
44371,50,twist ending,1475201692
126013,724,witchcraft,1273398207
134308,653,SFF,1142531255
16973,170,hacking,1502453038
153490,924,philosophical,1542283743
85350,480,science,1273665774
123527,289,comedy,1540023522
116808,230,drama,1187597800
115214,293,beautiful,1498522975
52093,541,Ridley Scott,1473194136
155146,215,dialogue driven,1439142989
88600,47,mystery,1436659044
5465,260,Science Fiction,1435683445
157333,233,Don McKellar,1455891785
125239,260,cult classic,1473586222
109146,112,bad dub,1289859599
149463,34,children,1249829644
61610,904,James Stewart,1438476751
78501,541,Ridley Scott,1461956167
6550,436,psychiatrist,1528661854
136570,913,talky,1368379099
60971,261,Christmas,1544053832
27981,198,not seen,1186124734
38518,780,aliens,1141051371
157471,593,psychology,1247207373
125861,260,wookies,1441779214
6550,70,sibling relationship,1527452822
6550,745,inventor,1528513295
66976,47,twist ending,1290443576
50416,924,space,1283026899
93305,590,Oscar (Best Directing),1176818598
133812,97,violence,1438173424
106371,785,Bill Murray,1283052568
96795,586,funny,1484288581
21096,300,corruption,1245293127
147677,924,atmospheric,1567022737
35058,318,good story,1553685094
57262,541,great soundtrack,1488997686
6550,943,children's book,1528602945
6550,288,trauma,1528560082
45219,628,courtroom drama,1537583721
62048,539,chick flick,1428001750
56391,912,Nazis,1297055297
143000,161,mutiny,1528058453
42492,648,Emmanuelle Beart,1217351453
57061,318,escape,1499789456
62199,299,Antonia Bird,1335344406
21096,851,biography,1308141376
22670,260,sci-fi,1430669352
145919,912,humorous,1312327972
26702,318,classic,1279995551
151732,858,melancholy,1530046547
35215,296,violent,1435508640
56152,213,russian,1574158171
84783,97,Vincent Cassel,1279089475
160858,539,predictable,1451037191
55878,111,vigilantism,1270259299
29801,215,intelligent,1437348449
9455,296,very funny,1551552358
90691,318,twist ending,1251407503
103883,780,action,1248249542
106897,787,less than 300 ratings,1203496013
109827,714,great soundtrack,1282766746
86124,457,action,1465595835
19346,364,Rob Minkoff,1512770188
111559,173,not really interested',1148767122
65860,6,bank robbery,1567014434
106402,272,revolution,1368560908
150562,813,Bill Murray,1332466100
66999,198,Nudity (Topless),1451056412
61718,29,Dark fantasy,1455981351
36034,6,Robert De Niro,1252601835
62925,592,comic book,1290927676
132513,215,intelligent,1527182717
31047,296,cult film,1454852465
146879,253,fantasy,1547258992
63769,628,psychology,1532550191
149756,924,slow,1479184711
48644,593,action thriller,1423587404
62925,994,restaurant,1290968558
123621,586,christmas,1526276602
12285,260,good vs evil,1442731406
6550,186,pregnancy,1528513315
49316,296,cult film,1485120822
65659,161,chain of command,1553748659
94552,829,talking animals,1466649073
58729,367,funny,1431716445
157303,260,sci-fi,1422807894
32067,110,classic,1421460361
98680,714,visually appealing,1438039306
33173,356,iconic,1431978256
19346,858,classic,1500932740
42923,380,James Cameron,1330112449
88790,318,rape,1361204401
21096,253,based on a book,1162262502
101494,266,Dramatic,1338751670
45485,50,complicated,1248706794
6550,1010,car trouble,1528512638
150246,912,Humphrey Bogart,1468658265
101874,780,Jeff Goldblum,1489098965
34047,597,chick flick,1351997853
78837,107,treasure,1368655818
135039,508,homosexuality,1550917939
155146,674,bizarre,1552256802
6550,608,ransom,1528560108
159045,47,twist ending,1254168064
6038,36,Catholicism,1380240233
138438,282,speech therapy,1241125450
159807,111,Classic,1285789444
92235,47,dark,1449617158
6550,223,cult film,1528513443
151732,293,quirky,1553725604
40932,903,melancholy,1496439675
66976,50,ensemble cast,1290469381
61973,318,thought-provoking,1430765368
161172,1,Pixar,1159534063
6550,832,suspense,1527452863
47969,714,surreal,1315942808
21002,235,Biography,1241219911
135039,412,1800s,1529155600
68096,778,dark comedy,1561870354
90557,29,surreal,1534299361
43201,367,anti-superhero,1553569704
86625,356,history fantasy,1437574123
26517,260,Science Fiction,1442217905
6550,319,suspense,1528559951
46304,296,pop,1431505600
25791,628,atmospheric,1307232576
18853,215,witty,1248065542
58566,260,space action,1439709691
109441,260,space,1416440550
77076,535,Julianne Moore,1292035521
40187,968,disturbing,1271907080
142337,47,dark,1573075787
142533,345,cross-dressing,1472776141
133273,260,Harrison Ford,1430688606
28826,919,colourful,1244332757
75351,215,minimalist,1316891722
32278,904,Alfred Hitchcock,1224506385
44996,590,bittersweet,1407145015
114343,593,Oscar (Best Actor),1241638424
70092,741,BD-Video,1510859759
80247,260,itaege,1438051247
142781,586,humor,1519194116
15204,784,Ben Stiller,1555851622
68096,593,psychological horror,1561870196
118201,293,distinct directing style,1460918508
62199,520,Mel Brooks,1328740554
105728,372,Chelsea Lagos,1480822794
90691,593,disturbing,1243713230
157822,780,scenario stupid will smith too bad...,1137614048
153365,198,cyberpunk,1219593729
122105,481,ultra-violence,1359672814
37621,296,stylized,1456501399
160540,994,Liev Schreiber,1263410743
139399,382,Jack Nicholson,1566851837
99602,260,space drama,1444425257
45825,858,Mafia,1273005937
145919,588,musical,1312328576
5196,955,comedy,1465566681
8523,551,animation,1221226146
6550,86,coming of age,1527452508
69125,919,heartwarming,1313549745
123527,141,politician,1538005841
68096,924,classic,1561870449
19346,153,superhero,1531168491
6550,316,teleportation,1527452939
65946,215,romantic,1531087854
155146,296,biblical references,1451426755
138583,364,Disney,1168375333
154898,474,tense,1368649829
156456,593,Hannibal Lector,1141817189
9732,954,passionate,1493641584
49839,6,too long,1446658225
6550,586,holiday,1528513432
70092,967,DVD-RAM,1237743036
85399,593,anthony hopkins,1438749440
61610,905,Frank Capra,1491764359
106089,356,great story,1559471306
109441,260,sci-fi,1416440547
31016,522,violence,1388532060
16041,628,Richard Gere,1436234634
41036,541,androids,1241072955
21096,260,desert,1244766256
101874,508,Tom Hanks,1565740061
75665,527,nudity,1385395406
14116,232,sister sister relationship,1201535789
36773,593,suspense,1508561897
130059,356,touching,1473446470
103598,198,police corruption,1400972337
112824,110,mel gibson,1423764932
55878,380,spies,1270254635
126013,277,Christmas,1356357003
78897,593,cannibalism,1447432366
93737,455,freedom,1460327297
6550,31,high school,1528560000
127893,47,seen more than once,1146999604
46761,593,classic,1422986734
91393,903,"Best Performance:  James Stewart as John ""Scottie"" Ferguson",1142631354
85350,588,good versus evil,1273665255
86734,527,history,1454248594
6550,185,cheating,1527452908
130080,480,Steven Spielberg,1243537768
6550,265,single mother,1528593522
60971,374,fantasy,1533232093
109827,628,psychology,1286253984
86342,356,beautiful,1437722528
54283,541,slow,1428930230
146479,260,classic,1433501305
42810,296,dark humor,1433609573
61167,356,meaning of life,1434645750
26055,342,comedy,1425207557
155146,172,Memory,1455739950
60905,110,medieval,1421471150
146576,150,based on a true story,1336150910
6862,25,intimate,1523468226
5572,417,dialogue,1537962067
10391,121,child abuse,1253729587
126013,316,Kurt Russell,1273390319
3448,593,violent,1480866408
20723,296,black comedy,1564013732
159045,780,end of the world,1254167140
111085,364,animals,1299600384
155146,457,video surveillance,1491673491
67991,858,Mafia,1473648354
99374,50,clever,1548286010
58084,410,morbid comedy,1328731468
51799,837,Mara Wilson,1445403171
155146,296,gangster,1451426426
15204,110,independence,1555847775
15204,318,book adaptation,1555763390
104394,724,private school,1247640957
96795,318,powerful ending,1484414987
47299,260,good story,1437745771
119580,296,violent,1505367409
13050,899,classic,1498536237
86124,110,action,1465595536
101096,778,British,1530488394
84442,377,bomb,1154126226
114297,356,drama,1423393030
133131,94,believable characters,1475855578
88962,446,China,1439869890
78897,296,gangster,1447243205
131347,47,Gwyneth Paltrow,1571456348
88600,904,noir thriller,1436659707
149463,296,Quotable,1247823874
160540,778,BFI modern classic,1197313845
156040,551,claymation,1291060657
27560,260,war,1535053637
6550,828,boys,1528596083
19346,593,Oscar (Best Actor),1503347100
104708,608,black comedy,1416857209
44444,480,science,1506528093
75940,25,alcoholism,1294862057
155146,296,r:graphic sexuality,1451427082
13272,32,brad pitt,1478376581
122209,586,slapstick,1525984482
30309,318,based on a book,1245016406
28493,1,Pixar,1387079572
23431,170,computers,1386617616
50820,648,spies,1546836923
137365,541,Harrison Ford,1367102573
113868,541,classic,1332570222
71054,339,Bill Pullman,1488037460
12701,293,unique,1183790419
6550,321,male friendship,1528352108
156040,356,based on a book,1291056868
119302,1,Disney,1559676932
21096,405,sword fight,1246584603
6550,670,broken engagement,1528591448
56152,47,atmospheric,1394467903
141103,296,multiple storylines,1466694301
58729,344,comedy,1432405390
113333,296,Black comedy,1446576600
60944,260,classic,1435087105
20346,32,original,1368323664
140070,586,homosexuality,1306279551
125400,924,masterpiece,1368259347
21096,778,addiction,1244892128
15204,480,dinosaur,1555781163
62199,583,Nanni Moretti,1315551595
57061,778,imdb top 250,1498679798
109225,1015,family,1368669729
27598,260,stylized,1450947725
64618,944,mythology,1531237242
84516,199,facebook rec,1182989446
26517,260,let the force be with you,1442217968
6550,380,horseback riding,1527452922
58607,296,action,1328326625
101249,47,serial killer,1569707976
101874,541,visually appealing,1550107220
141263,173,highly quotable,1414087541
44444,260,space adventure,1506306957
159045,608,police,1254167611
115512,353,gothic,1308934178
98936,111,New York City,1263875144
141263,916,Bechdel Test:Fail,1382927496
75013,999,ensemble cast,1368107370
21096,349,Tom Clancy,1245225795
7155,47,Morgan Freeman,1243645978
22232,318,redemption,1437455594
20723,293,assassin,1564014525
114406,296,cult film,1512095134
94026,914,Seen 2013,1364642016
32204,527,World War II,1557376436
104394,724,goth,1247640931
161406,47,mystery,1521711542
102973,10,thriller,1436113691
50115,915,Old,1373733455
86629,517,Can't remember,1149057835
160403,296,Black comedy,1379428178
66305,539,Meg Ryan,1533518204
127893,595,seen more than once,1146999742
139556,551,fantasy,1386729444
34047,224,insanity,1489359016
21096,239,directorial debut,1404730266
125054,197,period piece,1472391366
58385,431,gangster,1549153920
69571,333,Tom Cruise,1344928197
151732,186,Robin Williams,1411692095
129707,924,ohsoso,1137407538
54838,153,Jim Carrey,1279656375
153365,541,cyberpunk,1219593823
42124,592,Batman,1226116115
122209,541,existentialism,1524320263
36513,177,occult,1530615694
155146,185,hackers,1438635015
44616,215,thought-provoking,1444557376
136890,924,sci-fi,1342005617
89320,223,good dialogue,1147449543
6038,593,imdb top 250,1416223298
150127,541,jus+san,1312739219
3892,260,action,1443375331
19346,592,stylized,1502644772
81912,44,awesome soundtrack,1404760698
2165,541,predictable,1525478072
137655,318,sexual violence,1460932630
105127,356,innocence,1434508030
18453,904,classic,1566490842
7295,316,mythology,1435157367
155146,541,philosophical,1359151625
6550,834,volleyball,1528349682
108322,50,Dark,1366049799
19237,902,New York,1340219057
99726,541,dystopia,1567291878
113918,296,nonlinear narrative,1487660016
89320,153,comic book,1147409040
6479,858,classic,1218489197
6550,23,cat,1527452542
104394,595,fairy tale,1246935286
115820,154,enigmatic,1241127506
70092,555,CLV,1238345922
84533,480,genetics,1287944480
29996,764,waitress,1533003038
19346,527,sex scenes,1516230325
148457,141,remake,1499045969
139893,593,suspenseful,1430333622
14361,356,funny,1430250650
21096,464,Louisiana,1246573848
47778,858,New York City,1467071903
114894,520,spoof,1142707965
31047,318,friends,1526490757
127802,608,witty,1475525082
149392,260,"sci-fi, space",1441044703
117212,608,Coen Brothers,1185743474
131347,260,robots,1554071141
111352,39,Jane Austen,1468880092
138596,780,predictable,1295826453
13405,260,jedi,1429709882
89977,904,noir thriller,1483392940
160615,260,space adventure,1439762953
34047,924,technology,1538398221
64333,922,topic:Hollywood industry,1267293072
156627,318,twist ending,1243628843
6550,81,bounty hunter,1528559804
36060,541,cyberpunk,1561270460
31047,318,dramatic,1526490765
114894,110,Oscar (Best Picture),1140746624
6550,664,kitchen,1528350134
135039,668,poverty,1569108449
88819,47,serial killer,1156990269
95673,372,Janeane Garofalo,1256340947
34047,903,atmospheric,1558897299
135958,480,dinosaurs,1279266245
79201,296,quentin tarantino,1425844324
82157,380,funny,1242672587
93074,593,serial killer,1425860587
38543,866,neo-noir,1368273509
162440,318,great story,1562356482
51106,6,Ashley Judd,1447274933
155814,1,adventure,1137501822
39974,260,Science Fiction,1433818923
4666,231,silly,1273051014
65343,527,Steven Spielberg,1156390545
19346,527,periodic,1516230393
105738,924,masterpiece,1496792837
13485,260,space adventure,1436279624
26529,260,space,1434956345
50978,215,thought-provoking,1520173793
60101,589,robots,1242931543
98680,555,dialogue,1437772481
90908,586,nostalgia,1395654476
42923,780,alien,1368362694
114958,858,organized crime,1568221456
13050,780,will smith,1498536066
62199,933,Alfred Hitchcock,1298656049
6550,147,friends,1528559886
6550,170,computer hacker,1527452723
51392,832,thriller,1368433291
13946,541,dystopia,1407272986
45485,32,Bruce Willis,1248706553
5627,260,adventure,1424829913
50805,541,atmospheric,1453897218
6285,342,bright,1172136748
64333,922,theatrical people/inside the theatre or cinema/actors & acting,1267293072
42581,899,movie business,1434397621
116319,541,depressing,1513036540
3627,377,Bechdel Test:Fail,1286214272
44757,485,Arnold Schwarzenegger,1523818523
15560,780,alien,1499143925
118117,296,neo-noir,1565781895
41686,50,heist,1462806998
150127,231,Jim Carrey,1259972355
154809,190,debilitating,1547397611
160540,39,Alicia Silverstone,1302389771
40265,520,Robin Hood,1273201704
6285,902,wistful,1172896036
3527,318,atmospheric,1286830537
44616,608,strong female,1440325762
153473,318,genius,1426140293
124537,508,Moving,1138048857
134386,480,sci-fi,1543803684
29316,318,friends,1438471509
6285,223,witty,1172587263
129199,47,police,1498944499
75088,296,Samuel L. Jackson,1356148130
123527,480,island,1536579870
47969,924,soundtrack,1441568019
70092,251,CLV,1403548423
103598,253,Brad Pitt,1310372587
15204,356,family,1555507380
36312,260,aliens,1243748029
15560,662,teenagers,1519535367
6550,930,nazi,1528593182
45856,223,witty,1495368154
155768,111,psychopath,1548112576
155187,318,inspirational,1507991421
24547,272,18th century,1144969237
19388,196,alien,1368295695
70559,318,twist ending,1337672591
43,434,Clint Eastwood,1170492549
143964,381,alcoholism,1241914359
20917,410,black comedy,1511720657
150278,39,high school,1528036168
20346,1,comedy,1312088984
11998,508,dramatic,1368917607
6550,761,gold,1527452492
619,589,time travel,1432498480
41275,110,historical,1320784488
140070,111,New York City,1306277960
34047,224,passion,1489359019
160858,924,artificial intelligence,1451035833
34072,356,great soundtrack,1562443227
149463,778,social commentary,1320523680
154129,318,Morgan Freeman,1494082152
147979,260,great soundtrack,1551047040
122105,317,Tim Allen,1360727679
126013,908,thriller,1357382115
155724,110,Mel Gibson,1367815918
161154,750,always applicable to present,1169330385
31047,805,courtroom,1458297928
136257,296,multiple storylines,1241126308
47969,849,Kurt Russell,1484682859
95445,628,Richard Gere,1231104920
91,590,indians,1414248604
36312,165,predictable,1244349895
6550,170,teenager,1527452723
38672,356,meaning of life,1421026840
55361,293,Luc Besson,1442501744
101874,32,dystopian future,1488250511
72360,215,reviewed,1564485329
71624,296,Black comedy,1495129762
161406,1015,Forest,1521788750
157303,480,dinosaurs,1422144677
156433,110,inspirational,1443699176
124601,101,off-beat comedy,1137102513
6773,29,weird,1494852713
116719,110,historical,1307075818
51799,39,funny,1445972536
31782,527,historical,1437863413
106572,296,quirky,1458467864
110103,318,thought-provoking,1511848564
44996,380,comedy,1407485186
81494,296,iconic,1428444599
113642,951,talky,1360465045
141166,163,Robert Rodriguez,1181165514
93781,440,conspiracy theory,1368211796
66328,593,cinematographer:Tak Fujimoto,1323486317
54528,260,Overrated,1444091312
44444,260,science fantasy,1506306993
19346,593,Hannibal Lector,1503347151
30309,912,romance,1245018160
71547,296,gangster,1420300323
8705,337,Johnny Depp,1278378122
53708,593,serial killer,1286739218
150157,220,Jeffrey Combs,1478451356
6550,183,police,1528688803
37942,215,reflective,1439758372
135747,356,feel-good,1437269626
129610,778,crime,1245659146
115820,260,fast plot development,1241224404
142533,193,fading star,1487116344
162400,593,tense,1558828563
6550,32,cassandra syndrom,1558752794
54838,231,Gross-out,1279642394
138771,25,melancholic,1368305079
95673,48,historically inaccurate,1354557179
156387,296,Bruce Willis,1289481338
34164,261,emotional,1517001035
48089,260,fantasy action,1433990917
113623,318,Morgan Freeman,1322936937
99801,527,drama,1530106033
18590,260,cult classic,1436208603
80050,951,newspaper,1519072816
131551,785,Gross-out,1552750206
86942,318,inspirational,1240899165
6550,342,overweight,1528513307
6550,82,right and justice,1528512651
31047,998,Jada Pinkett Smith,1464611285
68285,778,drugs,1171607083
120685,858,organized crime,1326971507
155814,253,fantasy,1137502199
41275,380,ridiculous,1320785112
51383,296,action,1492202690
131347,750,anti-war,1549680367
99479,393,camp,1367507584
140503,260,Science Fiction,1439791910
6550,426,alien,1528612477
40217,733,action,1563727655
160540,95,Utah,1185509496
103598,296,action,1310019101
155146,296,classic movie,1451426784
120044,971,Paul Newman,1323808840
79708,922,Hollywood story,1139891243
6550,6,loner,1527452905
134842,299,Toronto Film Festival Winner,1212938665
118303,924,slow,1532818979
135150,733,Nicolas Cage,1428659775
70092,586,CLV,1339092732
107398,778,black comedy,1244767450
15078,247,true story,1296325602
129003,736,Bill Paxton,1139760468
3448,318,narrated,1477231442
115637,353,great soundtrack,1281475261
61718,356,Oscar (Best Actor),1455510707
122105,153,Batman,1359781066
131888,231,Jim Carrey,1215515059
108322,50,twists & turns,1366049809
141266,466,cool,1144415095
141263,965,wrongly accused,1366434461
156456,832,Mel Gibson,1141824084
79311,733,action,1353812256
141166,500,Robin Williams,1181143712
69850,838,period piece,1550984787
157333,784,Leslie Mann,1455957699
145573,260,modern myth,1434530730
64333,370,parody,1187305850
71356,780,end of the world,1241116177
56152,316,archaeology,1394473963
62522,608,funny,1490565995
42492,930,Ingrid Bergman,1217389344
142223,318,friendship,1431531004
6550,150,astronaut,1528593773
3648,971,unjustified adjustments to the original play,1430268665
28812,1020,comedy,1532158755
14112,260,sci-fi,1430527457
42923,457,police investigation,1330111096
80247,222,etaege,1362969381
45004,741,visually appealing,1491182708
101223,48,strong female lead,1500037976
6550,512,escape,1528611806
97986,745,Aardman,1244757913
51793,296,exciting,1426975036
6550,471,board,1528513285
116926,50,evil,1466833035
133027,364,animation,1375566907
19346,953,inspirational,1512858441
6550,599,righteous rage,1527460835
49513,32,Terry Gilliam,1178288701
79880,923,literate,1243347586
28826,16,stylish,1379077719
104042,318,great acting,1441048101
86789,858,great acting,1445341028
142271,260,must see,1430934859
96795,32,brad pitt,1477072942
161082,953,sentimental,1436166420
42581,356,classic,1421221078
84824,904,imdb top 250,1272363605
134554,858,Mafia,1514453640
141361,541,stylized,1310344337
36535,337,Arnie!,1158613432
78897,316,science fiction,1447355195
70092,589,Super-35 Blow-Up,1313697511
58959,16,Great Ensemble Cast,1315881736
6550,735,grotesque,1528352343
47969,750,visually appealing,1271355842
145919,551,cult film,1312330651
7570,1,witty,1504979733
61718,919,colourful,1455984964
41036,253,Brad Pitt,1241074606
48658,318,inspirational,1544296475
58607,296,Samuel L. Jackson,1328326553
67499,593,intense,1531735000
124601,838,chick flick,1137102974
52391,47,Kevin Spacey,1470583610
80177,474,tense,1368726201
29799,16,imdb top 250,1430586974
33843,318,prison escape,1446778575
6038,909,suicide attempt,1435084014
63935,750,satire,1264118430
37874,318,inspiring,1567099685
6550,986,rescue,1527452399
130059,318,thought-provoking,1473446280
151324,25,based on a book,1270420522
80050,913,betrayal,1519244569
18171,318,justice,1448789551
131341,296,entertaining,1498456519
66976,39,funny,1290463290
6550,592,double life,1527452921
3225,318,prison,1214054028
97413,593,crime,1433377054
123527,531,orphan,1538604316
70992,480,spielberg,1139588170
102094,260,Adventure,1434499510
78897,32,brad pitt,1446572280
6550,343,woman director,1528352166
126013,724,chick flick,1273398198
89977,902,1960s,1482963581
131347,337,Johnny Depp,1429376559
104708,535,Los Angeles,1417938913
6550,568,independent film,1528351226
131347,674,sci-fi,1486608700
10391,922,gloria swanson,1253752037
160540,668,Bengal,1254013803
21096,357,funeral,1407813668
47969,22,female protagonist,1306058182
60971,661,Roald Dahl,1533232934
44444,260,Science Fiction,1506306952
6550,471,undercover,1528513285
123649,260,sci-fi,1447580990
6550,81,paranoia,1528559804
62661,111,social commentary,1455051382
127423,296,nonlinear,1437130131
125014,318,great ending,1368645949
155814,899,romance,1137502917
100076,318,inspirational,1488912197
40217,104,comedy,1563728488
25791,454,lawyers,1287838985
133412,367,cartoonish,1291151224
158544,260,well-scored,1443816535
140070,587,ditto,1306279707
61212,922,noir thriller,1499639160
86921,356,wonderful acting,1433593207
111139,1,great movie,1436915031
40932,920,social commentary,1356827621
71097,748,aliens,1413230760
131341,296,AWESOME,1498456559
103660,541,dystopia,1423839559
141166,193,Paul Verhoeven,1181164997
103598,296,nonlinear,1310019080
140348,902,classic,1440818535
6550,529,chess,1528593496
52332,47,psychology,1528776715
20723,293,imdb top 250,1564014561
124755,280,Kevin Bacon,1293976049
131454,380,comedy,1325942359
123344,508,Wonderfull story about what happened in the mid 80's,1137215116
6550,350,sibling relationship,1528560065
160972,110,classic,1318362573
6550,165,helicopter,1527452931
154184,353,halloween,1343330272
127744,318,based on a book,1254443116
113623,928,gloomy,1355677099
78897,509,unusual,1447431998
15204,353,Fantasy,1307889678
97000,32,original,1518783699
160540,912,classic,1161907668
124244,527,true story,1262019537
47299,260,interesting,1437745763
89348,260,sci-fi,1440316936
101096,345,road movie,1554533827
51283,780,big budget,1368842623
108521,97,confrontational,1304197545
104394,344,Dumb,1290639341
141361,724,supernatural,1333729967
11138,595,Gaston,1320722204
70092,485,Anamorphic Blow-Up,1237210743
101151,260,nostalgia,1437992216
159901,593,serial killer,1302243362
59471,380,arnold,1367437449
9826,196,alien,1440419606
124244,597,girlie movie,1242067376
129941,457,thriller,1461948111
6550,509,sexuality,1528593674
158332,104,Adam Sandler,1297144668
54134,231,Jim Carrey,1159292413
14116,89,governor,1309883364
90151,260,Good for kids,1439472270
6550,423,irish,1527452301
160972,377,Keanu Reeves,1321933029
46910,920,War,1369436606
159045,133,spanish,1254162998
141226,780,alien invasion,1507526417
50330,741,philosophical,1329778062
10090,260,brilliant,1437811642
22203,858,ensemble cast,1462121737
78897,593,investigation,1447432396
62199,249,Bernard Rose,1323050138
94274,648,Tom Cruise,1535747250
6550,913,film noir,1528560023
159045,50,heist,1254167662
155724,111,Prostitution,1369198395
105728,608,Steve Buscemi,1511564571
138539,296,comedy,1426361108
62199,47,David Fincher,1302085845
62199,414,Paul Michael Glaser,1330130693
71377,741,artificial intelligence,1455808691
104394,364,africa,1290639402
123621,904,suspenseful,1526277285
67928,150,astronauts,1245318037
155724,589,Edward Furlong,1368943451
114894,608,Oscar (Best Actress),1140893917
6550,212,children,1527450659
134554,608,Coen Brothers,1451651891
5572,901,dancing,1525612080
22348,320,Underrated,1157975994
91295,296,Quentin Tarantino,1446299691
22638,296,classic,1376794552
102879,356,drama,1264527816
9361,296,masterpiece,1368578371
64333,910,men disguised as women,1178942156
45485,165,Bruce Willis,1248716760
17669,356,drama,1427559334
131454,541,based on a book,1328612465
71356,497,Shakespeare,1404666833
70176,741,vague ending,1432173763
5819,260,epic adventure,1567946672
60971,926,theater,1533231113
57399,946,nazis,1367520908
135039,449,hip hop,1536367204
155146,198,rape,1473187809
6550,900,american-in-paris,1528512738
6550,434,heist,1527452906
136147,1,toys,1190667425
130088,111,vigilante,1358707796
131347,785,bowling,1519844488
8523,47,serial killer,1221227005
68275,837,telekinesis,1533015098
14116,194,shop (establishment),1390504506
10391,223,surreal,1253752515
44444,480,scenic,1506528110
123527,60,fantasy,1529867295
94640,260,scifi,1443525472
127893,733,Nicolas Cage,1146557772
21345,150,space program,1541989555
30727,597,ROMANTIC,1143082439
74796,802,genius,1187159742
71054,47,drama,1488040907
70092,114,CLV,1457746821
115820,597,Comedy,1241224121
40932,1022,Disney,1356900423
47969,70,mexico,1267983244
149463,110,war,1247860524
41275,111,social commentary,1320797360
62199,907,Mark Sandrich,1327647318
155808,47,Kevin Spacey,1514534195
6550,778,drug deal,1528560123
6550,922,hollywood,1528593328
44616,750,black comedy,1440325799
6550,648,spy,1527452925
113623,318,inspirational,1322936920
123567,589,nuclear war,1261876353
15204,318,corruption,1555110958
99289,915,Humphrey Bogart,1489034901
110404,955,funny as hell,1138590060
155768,16,organized crime,1548279241
108372,356,boring,1430800342
112587,474,tense,1368473039
158028,422,thriller,1368027240
127158,904,thriller,1422863477
65170,911,light,1279604886
29211,260,Science Fiction,1439844048
131347,847,Danny Nucci,1547611089
84516,215,facebook rec,1182989284
119483,357,Romance,1462048519
134842,448,boring,1166413576
129003,367,Jim Carrey,1139662720
110395,318,guilty,1437584808
70115,16,las vegas,1528809858
47969,908,Gay Character,1268078031
161633,31,inspirational,1369173627
86425,924,space,1365944007
7865,866,lesbian,1327560987
17333,551,great soundtrack,1493691496
