userId,movieId,rating,timestamp
150861,224,2.0,946658635
64793,410,2.0,841755024
34835,858,5.0,993439344
20348,272,2.0,830743733
64101,494,3.0,852742726
61046,778,3.0,1130237007
98988,272,5.0,940394055
114234,364,4.5,1436299595
144994,350,3.0,835816781
59177,370,3.0,1042769040
50660,541,5.0,847745382
12667,508,4.5,1134791951
36765,911,3.0,985644505
58245,924,4.0,864487009
73384,539,5.0,1461725989
21124,605,5.0,1028960916
99547,916,4.0,1267168724
121034,593,4.0,835168428
92390,507,3.5,1119290520
34194,62,3.0,1110931052
62467,48,1.5,1112583990
24463,785,3.0,985846102
144925,555,5.0,832916537
70416,435,2.5,1292790358
42419,527,3.0,974871715
128293,163,5.0,851330366
15399,47,4.0,1479845964
58116,17,5.0,841920851
102743,957,4.0,1031921638
114781,23,4.0,833921339
11587,471,3.5,1298515937
141303,376,3.0,852631890
120187,161,5.0,850737279
33678,829,3.0,1279600806
12860,924,5.0,1150233765
141036,349,3.0,844371321
10294,737,2.0,831596722
100248,165,4.0,837305847
112784,316,4.0,831211073
100404,356,4.0,838096886
59013,380,4.0,836228563
81856,329,4.0,832087806
45247,431,3.0,832018542
79794,852,3.0,860254416
78392,954,5.0,995496853
124935,593,5.0,1439274277
280,950,5.0,1028729590
138792,364,4.0,852303866
145094,541,4.0,942724601
112879,337,5.0,848944870
67068,838,5.0,1056302948
787,101,3.5,1241406381
119230,920,5.0,962919252
10964,216,4.0,836725055
28647,903,4.0,1401437857
56158,377,5.0,848498979
66416,292,4.0,842883420
123344,914,4.5,1135830311
82311,224,3.0,858122691
152209,150,4.0,1287676918
65686,34,3.0,1341006081
44869,736,2.5,1216192371
139188,593,3.5,1299980497
18566,593,3.0,1448997466
32146,50,4.0,1506712847
46252,253,3.5,1515621572
39484,318,5.0,1316097123
58159,318,4.5,1239822609
6744,165,1.0,992928367
72412,524,4.0,1150784021
118149,141,5.0,847440245
156005,608,5.0,1501639241
137092,31,3.0,1233181104
88093,619,2.0,864059465
125961,466,3.5,1095662959
88128,953,5.0,1570578150
140537,253,3.5,1188985128
57595,11,3.5,1135910512
98375,590,4.0,844080503
160286,102,2.0,878941818
149177,231,5.0,1225234578
14798,222,3.0,939311248
37424,235,2.0,974779866
86714,1,2.5,1279857022
108055,150,3.0,1050191741
129501,494,2.0,1107998808
93468,163,3.0,832685079
66053,733,3.0,859687596
147609,300,3.0,855787006
30507,165,3.5,1154669595
24710,454,5.0,1548408812
99761,296,5.0,966033416
38036,356,3.0,922115235
24873,910,4.0,1162966325
148049,14,4.0,837090271
117873,110,4.0,1208314125
27355,457,4.0,954295253
79203,1022,3.0,891699447
84593,153,4.0,838138053
143029,10,4.0,1469960022
122738,368,5.0,1546739537
107308,585,0.5,1379171266
51541,316,4.0,835394514
111894,29,3.0,839888983
90308,539,3.5,1118935229
118287,733,4.0,928863327
39501,590,2.5,1303760875
105006,527,3.0,940803389
104769,34,3.5,1304113782
140354,135,4.0,828280221
85404,587,5.0,845559552
41723,50,5.0,1424618288
47704,953,5.0,859627771
110690,203,4.0,1245880647
161193,780,4.0,1521909069
15753,253,4.0,945564869
69549,288,3.0,853477186
161825,953,4.5,1416694482
65588,417,4.0,946577002
115887,585,3.5,1111482353
92570,173,4.5,1076848913
89839,110,4.0,1177404626
161236,356,4.0,952062147
123906,941,4.0,1045180246
73044,539,3.0,1193361868
43123,110,3.5,1238838664
110041,904,3.5,1550111627
109510,305,3.0,833720856
123931,196,3.0,1364856929
43990,6,3.0,840613348
53364,587,3.0,1185464336
150743,16,4.0,952319505
135697,373,3.0,843304229
75775,380,5.0,1264313633
155177,163,4.0,837407646
8238,111,5.0,835341345
8574,780,4.0,1307614275
34049,742,2.0,1147331001
107557,1017,4.0,883928552
98004,912,4.0,961967588
140648,377,4.0,945119209
71829,858,3.0,1448291585
4973,527,0.5,1500309128
86446,61,3.0,856509810
63996,986,3.5,1146201430
137885,480,2.0,1174415451
95100,210,3.0,834145679
129847,372,0.5,1284927096
123919,608,5.0,949106725
46153,468,3.0,837511424
132512,353,4.0,1021457669
101688,367,4.0,860097069
152089,153,3.0,1346874175
158569,47,5.0,848482246
44782,419,3.0,1090344484
18268,552,5.0,941642828
88003,16,5.0,1461124042
153048,778,4.5,1330255591
135932,356,4.0,913673354
12551,293,4.5,1494698817
51375,590,4.0,1298958541
44237,593,4.0,834508504
148938,551,3.0,848847143
83517,839,1.0,1254294739
6690,204,3.0,841734169
50690,344,3.0,841779001
72276,590,4.0,1338331531
149943,709,3.5,1301182970
29948,252,3.0,852410865
151691,356,4.0,1420391842
105956,858,5.0,1441748973
40654,593,5.0,1304363246
134837,410,2.0,967135316
110022,11,3.0,835048866
45915,661,4.0,1465655857
130347,471,5.0,833810353
140957,153,2.0,1077894999
153285,252,3.0,830804846
4106,260,5.0,1371935770
62925,196,2.5,1290988846
28844,353,3.5,1508012957
90908,316,0.5,1478790747
27743,830,2.0,1230955006
6395,968,5.0,976772094
48042,783,3.5,1077504703
91440,292,4.0,840111253
49160,542,2.0,847017127
88612,497,4.5,1118262947
112453,1,4.0,1529734069
144080,1019,4.0,1144007761
20820,318,5.0,1558224804
35079,344,4.0,1145600570
122865,344,3.5,1486562712
113257,300,5.0,835566041
105884,945,3.0,996721502
8334,3,3.0,849738650
21234,164,4.0,942720136
57197,316,3.5,1053970402
106200,362,4.0,835219871
75118,104,3.0,840451805
157915,590,2.0,999009241
60075,253,4.0,1007110696
117665,1,4.5,1298170267
65659,292,3.0,1559627640
65852,393,2.0,980897900
83800,141,3.0,855769962
121083,457,3.0,833230924
4894,648,3.0,859033655
160039,52,5.0,850194655
142522,316,3.0,1056088337
86815,991,3.0,1454178338
22770,442,1.5,1104256092
25607,502,3.5,1144720191
17903,914,5.0,976416589
150814,342,4.5,1156792333
127932,589,4.0,1111496312
73191,381,4.0,833460156
116552,10,4.0,1011065105
121953,383,3.0,838812208
62558,342,3.0,842789019
77536,603,4.0,975559073
74163,527,4.0,1477765768
90243,785,2.5,1135430194
12544,32,3.0,831594248
150504,436,4.0,853427840
10098,168,5.0,833914016
5291,904,3.0,945470597
154575,994,4.0,979507583
103182,783,5.0,858088549
12937,93,1.0,848133490
19856,344,4.0,848773676
17624,932,5.0,903907822
31987,260,5.0,1052009793
109225,231,4.5,1072774590
112350,322,3.0,839889729
22142,160,1.0,833032108
111362,457,4.0,1158670915
70294,21,4.0,1260412468
99309,370,2.0,992463282
110783,506,3.0,864615123
105143,382,4.0,832784484
76549,661,3.0,1123863840
95070,253,4.0,1010085757
79844,164,3.0,994971342
114166,107,3.5,1186597415
160090,1,0.5,1434189876
40304,741,3.5,1294597104
103306,933,3.0,987086764
81172,653,4.0,860892555
61803,798,3.0,1263590320
65978,150,4.0,832232160
98577,364,2.5,1125633713
143039,150,4.5,1325901336
14955,377,3.5,1312515560
117068,741,3.0,1383330027
140584,608,4.0,855920022
76890,969,5.0,940160551
159865,479,2.0,949636783
44655,39,4.0,1142110670
100049,361,3.0,966284222
56649,260,4.0,1284727486
146211,271,4.0,848333146
100574,246,4.0,949447182
39046,231,4.0,1081397634
128776,7,5.0,972931926
53580,339,3.0,836590468
96155,293,3.5,1311574734
32057,318,1.5,1444409048
162529,467,5.0,888182025
74073,329,3.0,848938831
160540,292,3.5,1150395913
6867,500,2.0,1212948931
7165,50,3.0,981993526
105747,110,4.5,1097689234
52810,50,4.0,1377377157
147334,457,4.0,945363182
90563,60,3.0,1559440325
20429,932,4.5,1112884648
81902,590,4.0,1185315644
32854,370,4.5,1077332843
102150,858,4.5,1415309437
67685,588,4.0,836897600
124508,705,3.0,962670078
80726,99,5.0,829068622
95775,364,3.0,847474138
120220,589,3.5,1502375638
75551,292,2.0,1078003282
146230,586,3.5,1146707973
19930,145,4.0,1186687313
25554,832,4.0,1550341708
113619,228,5.0,845510241
70266,198,3.0,845944256
30387,300,5.0,864812457
112342,153,4.0,945113993
111402,41,5.0,990550429
8487,233,3.0,1020283833
12167,353,4.0,1184157551
147388,587,3.0,1290865716
87551,52,3.5,1364641459
863,527,5.0,981425191
126245,319,4.0,838134117
145142,551,3.0,1545668202
114227,745,5.0,1307175734
17218,454,3.0,915446461
6239,144,3.0,941952386
95174,208,3.5,1160099589
127961,185,3.0,834913800
35680,316,3.0,834782222
23391,172,3.0,975201087
133310,161,5.0,946540996
106942,653,5.0,1016474656
98936,47,3.5,1263687461
155538,50,5.0,1254178223
43913,839,2.0,975209509
21068,25,1.0,850465357
79404,79,2.0,854982240
57534,163,3.5,1216132855
4194,367,3.5,1531069096
137554,357,5.0,846678639
27250,903,4.0,1564688468
74323,1010,2.5,1141245914
89854,318,2.0,1542819306
126852,231,3.0,846531613
72222,517,3.0,939223350
32256,172,1.0,906546332
19829,1019,0.5,1185414358
48772,62,4.5,1460567545
144324,302,5.0,835020696
74519,1,4.0,878082186
156166,350,2.0,1136409329
49374,357,3.0,976645126
30662,296,4.5,1183066498
135636,361,3.0,847575668
63279,485,1.0,1021400771
3150,10,2.5,1219076325
110446,750,4.0,1145776580
27292,527,4.5,1323055246
151993,904,4.0,938971386
75822,12,1.0,997659677
36301,1,5.0,848436973
13694,246,3.0,832076385
26528,318,4.5,1322094244
147718,318,4.5,1248398705
91057,783,4.0,860793491
22660,471,3.0,878327197
24077,145,3.0,1457901379
120466,420,3.0,845227853
110939,379,2.0,1338672369
108509,47,4.0,1291522267
149221,364,3.5,1390358546
149883,480,3.0,842085425
101411,586,4.0,962580891
55909,818,2.0,1111559656
53314,233,4.0,833889352
68801,39,3.5,1196704101
45984,592,3.5,1081109592
39932,161,4.0,1101931058
128857,543,2.0,1175200887
130110,11,2.0,1437939177
69217,457,3.0,847618588
98680,748,3.0,1438748259
87919,594,2.0,1237022506
100926,261,4.0,832183702
89244,377,3.5,1558094599
5150,480,0.5,1459431917
33541,47,4.0,1477604603
66469,899,5.0,1092344941
111459,356,3.0,841514124
16638,899,4.0,1477444095
131111,70,3.0,1122396505
46182,165,5.0,835180696
74574,296,4.5,1204081332
2290,953,5.0,1563055177
98024,104,4.5,1476584409
123175,41,5.0,862471543
125185,64,3.5,1108444451
55001,356,5.0,1504821652
49000,261,4.5,1325267248
54065,377,3.0,983857841
90061,518,2.0,1035575948
83058,150,2.0,1150009422
143464,480,4.0,1290893859
29548,380,2.0,1211230111
144390,786,5.0,851005077
115925,524,3.0,919121038
74569,50,5.0,1291053615
90207,7,4.0,840815465
5375,364,4.0,1292759964
55584,798,3.0,953670349
158381,778,4.5,1446942142
158789,750,5.0,1351447036
45354,107,4.0,845811390
25325,32,3.0,1111546425
83099,762,2.0,944899727
108194,520,4.0,991862913
17092,111,3.0,950397059
14432,2,3.0,835716735
27857,539,4.0,843815127
108660,344,4.0,1368156469
136270,535,3.5,1115234903
32906,915,5.0,965797793
6536,968,3.5,1376354665
73909,21,5.0,956086644
133431,110,2.0,1204214977
26660,593,5.0,939515206
61377,18,4.0,976318415
47134,592,4.0,838999883
99674,916,5.0,941470299
131904,260,4.0,856876288
130426,10,5.0,836890518
56617,216,1.5,1093370709
85785,364,4.0,845839350
46668,653,3.0,1117291568
22795,778,5.0,1481322497
97829,196,3.5,1107879180
89460,161,4.0,842891753
106538,597,3.0,1464734174
45193,750,4.0,1132028878
149451,20,3.0,862656949
25049,832,1.0,884028836
112781,500,3.0,837811842
100801,505,3.0,841671280
32286,235,4.0,832375045
93123,273,4.0,839170791
18501,329,3.0,840196479
116558,318,4.0,1123779600
146567,266,2.0,1149781080
66762,587,4.0,946005879
48266,736,3.0,850569531
130174,586,2.0,1428723871
7895,802,3.0,950223550
3542,353,3.0,840013757
138288,946,5.0,1368622636
23292,313,2.5,1154370816
46451,491,3.5,1152214176
122419,539,4.0,1136168868
154264,36,5.0,844165420
92308,104,3.0,1460069440
90243,798,2.0,1100262478
29680,50,4.0,1357239902
116027,317,4.0,829653356
39251,207,4.0,933687848
63397,434,3.0,838678503
94832,180,4.0,1440977126
52992,608,3.0,978410321
80560,511,4.0,839178054
89457,786,3.0,1111828866
120392,355,4.0,1512058378
79101,1,4.5,1475915042
23295,714,4.5,1419983388
157469,368,3.0,1149081783
141575,231,1.0,973228197
70373,415,4.0,837540837
157180,539,2.0,839653703
39918,308,5.0,1440259097
36045,377,3.0,839933251
19936,420,1.0,1447036859
43464,539,4.0,1553962861
59157,377,4.0,1364218246
120007,858,4.5,1157930544
23481,427,2.0,843230451
145610,593,5.0,1460565724
146147,112,4.0,834059649
114297,225,3.5,1514631676
130836,169,3.0,1059965144
36018,953,4.0,1263828777
82193,296,2.0,834828059
23132,1009,5.0,951258972
107015,337,4.0,845735984
9448,778,3.5,1088025328
32404,720,4.0,946851003
28502,377,4.0,837136242
7202,595,3.0,1145298816
85977,1,4.0,938821114
149918,179,4.0,1307193065
120518,480,4.0,966326407
56095,296,4.0,845134875
20555,265,5.0,969331073
69745,1021,4.0,1252824286
116381,47,3.0,846588561
87881,296,5.0,1119026318
154021,736,3.0,1203447328
130333,23,3.5,1526471433
26672,208,4.5,1518340611
93916,19,2.0,835690919
78110,485,4.0,835813917
102519,318,5.0,879946034
11716,296,4.0,1321324838
108867,235,4.0,993438516
141590,454,4.0,842714475
99442,648,4.0,1242594342
31,480,2.0,1256229392
10826,288,5.0,837409575
91677,590,2.0,1111664701
68740,168,3.0,841414099
156170,208,3.0,837758486
71725,145,4.0,970908596
85166,236,5.0,828697087
140758,471,3.0,1137990807
160801,32,4.0,1355697636
60508,489,3.0,836511714
10041,160,4.0,967486701
80946,296,4.5,1354090777
109274,410,3.5,1202672146
135614,223,3.5,1191012180
104103,17,4.0,1149777308
110691,318,4.0,1247086268
42014,778,5.0,967323607
49147,724,3.0,1020900642
37917,711,5.0,863354225
125676,318,5.0,1447179340
19281,539,5.0,974982637
126788,246,5.0,976329855
2677,195,3.0,832413059
115838,39,5.0,839012637
25095,588,5.0,1054070215
155086,111,3.5,1503070897
84427,380,4.0,832128429
32322,186,2.0,830837460
103045,534,4.0,956699266
84181,480,4.5,1062881256
148312,150,3.0,837614548
13116,590,5.0,1177784347
89714,589,3.0,835567168
119292,691,4.0,901235220
99223,416,3.0,836498972
101915,923,0.5,1430599045
154922,880,1.0,1019320570
84748,778,4.0,938820054
147134,273,3.5,1136596997
63423,497,4.0,1286580358
129418,48,4.0,848340768
48499,597,4.0,1119195285
159152,253,2.0,840768638
158392,32,5.0,831207491
139282,11,4.0,844674056
33173,593,4.5,1281277360
35871,733,2.5,1076431752
32506,317,3.0,841646328
115099,720,4.5,1085518593
18638,376,4.0,843250984
26317,640,3.0,850239454
138165,474,5.0,837684636
53978,553,3.0,839148936
102790,500,3.0,868970843
153708,955,5.0,1057598645
100445,327,3.5,1136517722
62816,329,3.0,1026239077
27644,10,3.0,848679649
21384,593,5.0,1010802711
35840,720,5.0,834554320
64897,431,4.0,1484945388
159554,344,3.0,1202930510
132274,924,3.0,921141122
95296,661,3.0,862050462
83060,20,2.0,1178994490
45263,24,1.5,1234137865
158224,923,2.0,1005759442
152586,551,3.0,836611760
58592,380,4.0,957970259
34290,540,2.0,948047950
101710,412,3.0,841574499
142769,218,4.0,834503929
117397,45,3.0,840691294
139006,271,5.0,835790234
141024,933,4.0,1062882194
108943,377,2.0,1490189826
42275,564,1.0,854305302
15607,454,4.0,843347909
147201,508,4.0,1287174415
153623,762,3.0,860892054
146242,596,3.5,1112050818
49766,588,5.0,851265866
134147,737,3.0,979071768
110503,968,4.0,1522179407
45807,529,3.0,938982786
89055,733,5.0,948691238
7934,592,4.0,999986495
26450,153,3.0,1196752551
160363,50,4.0,941635204
79095,596,1.0,977510195
132666,595,3.0,839846115
140880,256,1.0,839191078
107023,50,5.0,846610170
7015,555,3.0,844464931
108263,293,4.5,1426389192
88393,104,4.0,1160919550
149378,333,3.0,836135474
75837,852,4.0,864534429
28128,174,1.0,962676451
54453,589,3.0,974509585
99843,527,3.0,1572481801
32778,934,3.5,1559214256
92604,592,2.0,831624733
55406,546,3.0,965562504
28229,191,1.0,833849608
126792,480,5.0,849023251
8089,529,4.0,947179666
107770,36,4.0,875200690
31405,10,4.0,855325939
66186,256,2.0,1001071154
82188,851,5.0,859737608
31526,593,3.0,838616334
77364,833,2.0,1109099798
46728,923,4.5,1432943353
139118,527,5.0,957985341
36053,480,5.0,1230784210
156747,1,5.0,845623404
31831,356,5.0,901931650
36133,25,1.0,856540326
47012,420,3.5,1131810858
136359,474,4.5,1177992025
39053,10,4.0,943678310
15148,123,2.5,1080556781
112805,141,4.0,913220674
80809,858,5.0,867827809
16755,539,2.0,1126989066
100969,1,2.0,1101462362
139877,165,4.0,833640981
112697,31,4.0,834359082
34541,153,2.0,1326062682
105799,858,4.5,1528410569
97358,910,5.0,865436377
62542,608,4.0,1295644515
130753,724,3.0,853940379
36703,454,4.0,903026173
76540,222,5.0,839059032
126639,781,2.0,886008548
144475,65,1.0,1467083807
125711,778,5.0,1490243931
130970,830,3.0,891246044
67933,95,5.0,848815253
132912,466,5.0,841763104
5164,185,5.0,845254097
41483,307,3.0,853762527
140855,442,3.0,847546622
155790,47,5.0,834319607
27612,648,4.0,1173386305
41761,597,4.0,1078077651
114675,608,4.0,1446658681
63906,208,4.0,1336461755
9935,173,4.0,828302493
31928,923,3.5,1562900113
40592,832,4.0,848432405
3503,509,3.5,1233136452
126591,514,3.0,840039915
68131,73,2.0,1140549492
131520,455,2.5,1156451823
33107,333,4.0,1448936817
141530,246,3.0,840491137
21211,589,5.0,1145612456
139131,19,4.5,1390080831
54985,924,2.5,1231282062
120986,111,5.0,1351469229
33017,367,3.0,845741456
101900,1,4.5,1464920467
39438,358,4.0,1017461647
84311,260,4.5,1443316738
35188,107,3.5,1225252521
98864,701,3.0,835285673
74278,551,4.0,837182533
68247,481,4.0,835355353
63017,95,3.0,1452632804
111026,45,3.0,982170692
15012,785,3.0,1010091808
31531,586,3.0,1086626257
108991,25,3.0,859046367
118746,515,3.0,891169969
38678,39,5.0,834069908
30247,653,4.0,1101382605
8066,95,3.0,845897248
28459,364,3.0,1310682040
128842,494,1.0,831855043
154532,589,4.5,1507659796
131022,296,4.5,1167078106
98413,420,1.0,1351492019
57503,541,5.0,949789947
136287,161,3.5,1154230713
152563,750,4.0,938894347
160404,356,4.0,1464617149
116851,296,5.0,940200716
143812,198,4.0,945039589
55903,300,4.0,841836107
65222,260,4.0,1447940904
29548,111,4.5,1211212214
158028,500,4.0,972940484
128433,380,3.0,834495681
92693,508,5.0,835412329
2982,520,3.0,1105585854
96042,110,4.5,1263356598
31755,353,3.5,1526383300
38365,299,4.0,1000825586
137099,213,5.0,965032437
151746,246,5.0,835300476
83807,799,3.5,1218727309
84119,908,4.0,952659052
71901,802,3.0,856517236
113929,357,4.0,1348967097
32110,546,1.0,1044677670
62004,830,4.0,1047072724
130156,454,2.0,1002133281
28970,747,1.0,859566478
110559,159,3.0,836946264
37656,527,3.0,1479872126
52963,471,4.0,841583597
151732,514,4.0,1482702987
143659,327,1.0,835696976
4238,466,1.0,833047011
51667,903,3.5,1447446937
102436,289,4.0,834424246
55070,355,2.0,1365714467
58341,32,5.0,1512362443
24373,898,3.5,1459717808
31567,900,3.0,968277973
105508,296,4.5,1289516515
85892,457,5.0,1029958980
29954,733,3.0,862995159
157375,89,2.0,949954601
64249,736,3.0,1290578539
109622,356,4.0,1135884530
6268,260,4.0,849361663
152927,1,3.5,1550104919
146221,471,4.0,996719153
109629,151,3.0,1108498847
138573,310,2.0,832686963
143915,208,3.0,836519990
3040,47,3.0,964983780
151798,434,2.0,1271805684
122435,923,3.0,1159809131
54050,293,4.0,977221825
152278,858,5.0,945983643
133982,647,3.5,1107864476
158127,168,2.0,1111488564
126662,152,3.5,1450360776
53040,36,4.0,835953099
109707,953,5.0,947338934
49188,923,4.0,1002923660
137977,377,4.0,888444934
70539,198,5.0,907380055
120116,293,4.0,1225239636
115754,429,2.0,1043560182
47329,288,4.0,835609134
121810,653,4.5,1082174765
26033,457,4.0,1161417012
59762,282,4.0,1004018368
60639,292,3.0,840014057
121708,318,5.0,976667454
118369,356,5.0,840482656
44228,553,4.0,880682504
29666,916,4.0,986750646
22989,585,1.0,834453594
111816,589,4.0,1277127746
101525,736,4.0,1109809312
70588,153,5.0,862157723
49459,648,3.0,869561232
68112,356,5.0,1535257072
139911,750,3.5,1112166470
36713,616,3.0,836255235
74235,914,4.5,1535337154
42443,750,5.0,1109561628
156663,300,3.0,835685271
57960,6,4.0,1289286807
69899,457,3.0,1046175172
102479,477,4.0,1097706340
57245,296,5.0,1445802287
105351,36,4.0,988997392
43086,29,3.0,998501329
57910,588,4.0,1570578397
23517,2,4.0,832331759
127102,364,5.0,1475698522
98263,898,4.0,1085437003
48455,750,5.0,1439756367
134034,920,5.0,947117314
89144,594,3.5,1307201827
69984,969,3.0,1460632366
160563,432,3.0,835531331
111804,260,4.5,1225315778
35721,380,2.0,1259831281
116799,435,3.0,837515712
82863,380,3.0,836206390
104550,288,4.0,835731165
68399,964,3.0,940320351
149053,501,5.0,938890187
12872,170,1.0,831760450
120947,923,5.0,949714877
126250,539,2.0,944402873
123605,784,2.0,1150965377
130909,19,3.0,840102535
59271,296,4.0,962835257
19428,707,4.0,865784329
96285,208,3.0,845654954
43229,694,3.0,851609605
117437,508,3.5,1549660619
146221,509,4.0,996718798
101720,736,2.0,945841784
30878,748,4.0,1044050513
371,196,5.0,835814100
144463,296,5.0,848988503
138898,475,4.0,1374951382
20020,517,3.0,947648855
76577,277,3.0,884272478
150468,904,4.5,1441709406
33736,110,4.5,1303420319
50553,253,3.5,1160881462
78233,318,5.0,1421896648
15224,514,3.5,1152718902
69697,300,3.0,1262149015
115912,288,4.0,947697300
84933,377,2.0,932366636
91433,313,2.5,1065322577
115750,296,4.5,1145390083
1158,858,4.0,1421295238
53489,454,3.0,985566206
69091,527,5.0,1478570455
103812,592,3.0,901206661
107363,538,4.5,1469543870
99479,506,3.5,1364839200
67402,303,3.0,835622473
132387,508,4.0,1194567525
138394,144,5.0,851620232
139002,273,3.0,845265127
78425,349,5.0,853873857
66339,745,4.0,1126806442
24273,733,3.0,852628256
103292,597,3.0,833251832
80305,611,1.0,832451461
9530,910,3.0,863970292
51381,135,3.0,860683045
38263,628,4.0,1023666211
87297,223,4.5,1190335529
131872,435,1.5,1067021416
103196,110,5.0,856882707
28868,6,3.0,833246962
42278,750,4.0,1378960476
146253,204,4.0,830092877
66486,260,4.0,834659468
103985,150,3.0,839760768
150559,1005,1.0,1081402529
17595,1022,5.0,1462619029
39002,111,5.0,997590151
53947,832,4.0,867913800
153222,574,3.0,877544135
84476,736,2.0,942870058
43485,289,3.0,842363907
22004,762,4.0,1251625958
131019,934,3.0,967174853
148580,574,1.0,1024519080
127631,778,3.0,1516438962
12462,431,3.0,832166463
71806,50,5.0,842674213
135790,86,4.0,869082616
31361,529,3.0,839919533
24821,253,3.0,1302022104
131575,431,3.0,840351190
161617,800,5.0,939044805
6936,193,2.5,1169590656
127165,161,5.0,846622295
22073,593,4.0,1472502938
20162,543,3.0,834939880
105230,185,2.0,834647253
162020,44,4.0,837046121
97507,339,4.0,992571689
89650,318,5.0,1077826189
146443,594,4.0,837772155
46077,919,5.0,963073636
93116,368,3.0,1024095137
68098,164,3.0,837058677
93655,260,4.0,995316987
63328,736,3.0,974912896
82839,300,3.5,1132532830
37243,852,2.0,1088616692
3719,356,5.0,1275850197
93559,527,4.5,1449349254
72769,1,5.0,1093613938
131615,196,1.0,832869100
13040,597,3.5,1463506803
49721,173,3.0,838933886
122067,261,5.0,1429220179
3632,260,4.5,1225558835
20902,928,4.0,956931330
113006,474,5.0,1105625911
120854,588,3.5,1294124701
76819,260,1.0,1230923842
40161,588,3.0,1187611589
104611,724,3.0,868964519
125841,832,2.0,1010192988
26143,141,4.0,943034396
42825,1,3.5,1284167330
34868,296,0.5,1505012321
131812,952,4.0,875642439
69709,466,4.5,1073946419
14210,898,5.0,938894745
148852,750,4.5,1487175537
10810,126,1.0,832398514
108656,924,4.0,994701174
99817,195,3.0,842026246
38710,628,4.0,944976597
13041,293,5.0,1090302318
55399,780,4.0,991840199
16176,370,4.0,1389685701
154890,307,5.0,949672737
159621,145,3.0,1056452568
145738,410,2.0,832162922
3734,546,1.0,970540608
8973,260,4.5,1396838649
18755,315,1.0,837712760
84676,432,2.0,844226986
113686,588,3.0,865860999
144295,86,4.0,887894045
72291,355,3.0,867493634
140361,351,5.0,843853974
42450,413,4.0,945180563
134113,316,5.0,832824274
28175,596,3.5,1090150151
114399,303,2.5,1114143035
122319,235,3.0,839249589
73079,628,3.0,887718039
91165,407,3.0,867096888
108353,125,5.0,975913321
151375,125,4.0,861535085
48532,322,4.0,929119149
104497,110,4.0,1317035319
69221,410,4.0,833234045
101188,910,2.5,1172445485
42824,110,5.0,948552929
130667,367,4.0,835252093
83974,7,3.0,850582019
33518,480,3.5,1111757328
63133,440,2.0,846150856
11341,318,5.0,848473571
156953,315,3.0,845496680
141748,293,4.0,1302962588
110686,748,3.0,863352332
146042,175,3.5,1363870510
103377,300,4.0,1117470648
16428,319,4.0,1472580635
73719,260,4.5,1466591809
65735,265,5.0,843056115
137835,45,3.0,831900058
106724,382,3.0,956794737
70855,500,3.0,842750163
135632,968,4.0,1422615792
30354,539,3.0,846137188
95378,29,4.5,1166036364
81272,434,2.5,1165596520
108989,910,3.5,1294313551
104565,374,1.0,844090086
74768,761,3.0,855616218
54416,68,4.0,831828544
46078,224,5.0,835216318
88102,455,2.0,1088727561
50403,596,5.0,859546127
70455,237,4.0,973083164
91993,47,2.5,1149209159
70734,47,4.0,1539006031
51789,380,5.0,847372611
89173,605,2.5,1131743061
94762,24,2.0,965108529
120218,163,3.5,1299907260
83876,296,4.0,1119842988
48657,209,3.0,835456294
7561,973,4.0,955408384
101007,260,4.0,1435087760
1749,648,3.0,954669823
6555,85,5.0,829672311
80587,327,4.0,1004495623
84646,380,5.0,1091978039
78543,916,3.5,1111194852
2531,350,5.0,841318984
66543,588,3.0,1131410919
79718,32,5.0,859334454
57987,466,4.0,1110222689
87233,380,4.0,928447655
118809,507,4.5,1116076988
27857,22,4.0,843815792
103186,25,4.0,1255835310
91257,353,4.0,1063474697
107043,780,3.0,851529703
22594,153,3.0,844468507
73994,112,4.0,869413027
93920,527,4.0,841476330
32778,147,3.0,1559214234
58670,272,5.0,835298302
57293,86,3.0,854059838
95307,733,5.0,1207571342
29729,260,4.0,1166830791
140212,318,4.0,836918093
113727,440,3.0,952838116
76133,916,4.5,1243327325
95459,541,4.5,1498870376
152152,276,4.0,1114500827
144775,909,3.0,978368179
60168,968,4.0,1112735472
55071,318,5.0,845105234
153919,296,4.0,1153909749
162017,227,3.0,840486604
9142,111,3.5,1492304687
61483,273,3.0,833403794
125531,539,5.0,879523340
75938,953,4.0,1541022275
45697,912,4.0,1039565636
74697,349,4.0,833918618
71678,307,3.0,832344510
3517,475,3.0,916853515
32716,838,4.0,993586828
146387,300,3.0,840483387
77093,70,4.5,1563803958
79596,141,4.0,1155597842
59354,216,2.5,1133573525
92046,910,5.0,1000136406
145368,198,4.0,905027817
9701,170,3.5,1167685518
13997,480,5.0,1545160972
17555,377,4.0,975998930
6540,95,4.0,850689862
110853,419,1.0,938871340
118730,344,1.0,838267332
51040,151,3.0,832239511
67906,161,4.0,1010200257
14653,252,2.5,1110382421
52641,508,3.0,837789122
81983,457,4.0,1122246663
94864,637,3.5,1321502890
2206,318,5.0,847354145
15426,836,2.5,1217726324
116330,858,5.0,945739283
67747,349,3.0,951979923
13452,593,5.0,1353162612
62819,79,1.0,861253267
10240,592,3.0,857049072
1351,440,4.0,836043798
67581,364,5.0,842104697
151349,150,4.0,1124601747
143992,805,5.0,854531873
116802,185,3.0,1073247856
103688,367,4.0,1136921889
85698,10,4.0,1226442407
